t,vehicle_id,speed_now,speed_ref,yaw_now,yaw_ref,yaw_err_deg,steer,accel,traj_x,traj_y,s,gap,desired_gap,throttle,brake
0.1,vehicle_0,0.0,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.5078760981559753,1.5,45.119998931884766,170.5399932861328,24.972999572753906,0.0,10.0,0.43814370036125183,0.0
0.2,vehicle_0,0.0006539917085319757,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.5078760981559753,1.4999994039535522,45.119998931884766,170.5399932861328,24.972999572753906,0.0,10.0,0.43815407156944275,0.0
0.1,vehicle_1,0.0,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.31936347484588623,-3.0,35.119998931884766,170.5399932861328,14.972999572753906,5.099999904632568,10.0,0.0,0.6000000238418579
0.1,vehicle_2,0.0,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.16226963698863983,-3.0,25.119998931884766,170.5399932861328,4.9730000495910645,5.099999904632568,10.0,0.0,0.6000000238418579
0.30000000000000004,vehicle_0,0.0019504737574607134,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.5078760981559753,1.4999988079071045,45.119998931884766,170.5399932861328,24.972999572753906,0.0,10.0,0.4381742775440216,0.0
0.2,vehicle_1,0.0018622302450239658,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.31936347484588623,-3.0,35.119998931884766,170.5399932861328,14.972999572753906,5.099999904632568,10.0,0.0,0.6000000238418579
0.2,vehicle_2,0.0017249775119125843,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.16226963698863983,-3.0,25.119998931884766,170.5399932861328,4.9730000495910645,5.099999904632568,10.0,0.0,0.6000000238418579
0.4,vehicle_0,0.0006260108784772456,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.5078760981559753,1.5,45.119998931884766,170.5399932861328,24.972999572753906,0.0,10.0,0.43815329670906067,0.0
0.30000000000000004,vehicle_1,0.0003114795545116067,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.31936347484588623,-3.0,35.119998931884766,170.5399932861328,14.972999572753906,5.099999904632568,10.0,0.0,0.6000000238418579
0.30000000000000004,vehicle_2,0.00013078698248136789,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.16226963698863983,-3.0,25.119998931884766,170.5399932861328,4.9730000495910645,5.099999904632568,10.0,0.0,0.6000000238418579
0.5,vehicle_0,1.0764658451080322,3.0,-0.03525787591934204,-0.005692000035196543,1.6939999057691584,0.0622422955930233,1.499999761581421,45.43244552612305,170.47862243652344,25.472999572753906,0.0,10.0,0.591303825378418,0.0
0.4,vehicle_1,2.628328002174385e-05,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.31936347484588623,-1.3542736768722534,35.119998931884766,170.5399932861328,14.972999572753906,5.599999904632568,10.0,0.0,0.27085474133491516
0.4,vehicle_2,1.7462078176322393e-05,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.16226963698863983,-3.0,25.119998931884766,170.5399932861328,4.9730000495910645,5.099999904632568,10.0,0.0,0.6000000238418579
0.6000000000000001,vehicle_0,2.078774929046631,3.0,-0.03572221100330353,-0.005692000035196543,1.7206043463600043,-0.033559732139110565,1.5,46.39762496948242,170.4407958984375,26.472999572753906,0.0,10.0,0.5949049592018127,0.0
0.5,vehicle_1,3.672071670735022e-06,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.31936347484588623,0.4078320860862732,35.119998931884766,170.5399932861328,14.972999572753906,6.599999904632568,10.0,0.3200000524520874,0.0
0.5,vehicle_2,2.87149305222556e-06,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.16226963698863983,-3.0,25.119998931884766,170.5399932861328,4.9730000495910645,5.099999904632568,10.0,0.0,0.6000000238418579
0.7000000000000001,vehicle_0,3.079329013824463,3.0,-0.023119835183024406,-0.005692000035196543,0.9985414000202918,-0.01076365914195776,-0.3966448903083801,48.00687789916992,170.4130859375,27.812999725341797,0.0,10.0,0.0,0.0793289765715599
0.6000000000000001,vehicle_1,1.5641227264495683e-06,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.31936347484588623,1.5,35.119998931884766,170.5399932861328,14.972999572753906,8.4399995803833,10.0,0.43814370036125183,0.0
0.6000000000000001,vehicle_2,2.06065578822745e-06,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.16226963698863983,-3.0,25.119998931884766,170.5399932861328,4.9730000495910645,5.099999904632568,10.0,0.0,0.6000000238418579
0.8,vehicle_0,3.025202512741089,3.0,-0.01395636610686779,-0.005692000035196543,0.4735132962578741,0.012298941612243652,-0.1260126829147339,49.69830322265625,170.3936309814453,29.812999725341797,0.0,10.0,0.0,0.025202536955475807
0.7000000000000001,vehicle_1,1.0658167600631714,3.0,-0.021130727604031563,-0.005692000035196543,0.8845739307465168,0.05546853318810463,1.5,35.46887969970703,170.49876403808594,15.472999572753906,9.9399995803833,10.0,0.5911082625389099,0.0
0.7000000000000001,vehicle_2,1.2156409638919285e-06,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.16226963698863983,-1.1708134412765503,25.119998931884766,170.5399932861328,4.9730000495910645,5.599999904632568,10.0,0.0,0.23416270315647125
0.9,vehicle_0,3.009434461593628,3.0,-0.011806098744273186,-0.005692000035196543,0.3503120515564766,-0.001085170777514577,-0.04717240482568741,51.67778015136719,170.37130737304688,31.312999725341797,0.0,10.0,0.0,0.0
0.8,vehicle_1,2.241478443145752,3.0,-0.019669130444526672,-0.005692000035196543,0.8008305821585772,-0.013883596286177635,1.309149146080017,36.626285552978516,170.47372436523438,16.472999572753906,10.9399995803833,10.0,0.5638912916183472,0.0
0.8,vehicle_2,1.8547572153693181e-06,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.16226963698863983,0.9085505604743958,25.119998931884766,170.5399932861328,4.9730000495910645,7.099999904632568,10.0,0.3836734890937805,0.0
1.0,vehicle_0,2.859567642211914,3.0,-0.007304190192371607,-0.005692000035196543,0.092371691778664,0.019203022122383118,0.7021608352661133,53.367279052734375,170.36083984375,33.3129997253418,0.0,10.0,0.4970698952674866,0.0
0.9,vehicle_1,3.0349926948547363,3.0,-0.014376447536051273,-0.005692000035196543,0.49758218920191144,-0.010147797875106335,0.6472544074058533,38.247657775878906,170.45399475097656,17.972999572753906,10.9399995803833,10.0,0.49236541986465454,0.0
0.9,vehicle_2,9.255101645067043e-07,3.0,0.005689576268196106,-0.005692000035196543,-0.6521162863905078,0.16226963698863983,1.5,25.119998931884766,170.5399932861328,4.9730000495910645,9.100000381469727,10.0,0.43814370036125183,0.0
1.1,vehicle_0,2.858537435531616,3.0,-0.009076469577848911,-0.005692000035196543,0.19391582068455268,-0.01417299173772335,0.7073124051094055,55.35110092163086,170.3424530029297,35.3129997253418,0.0,10.0,0.4975881278514862,0.0
1.0,vehicle_1,2.485100507736206,3.0,-0.009495486505329609,-0.005692000035196543,0.21792372217373593,-0.003526421496644616,1.271830677986145,40.3106803894043,170.4354248046875,19.972999572753906,10.9399995803833,10.0,0.5544723272323608,0.0
1.0,vehicle_2,1.309930682182312,3.0,-0.008852705359458923,-0.005692000035196543,0.18109507536476271,0.004826205782592297,1.4381641149520874,25.596139907836914,170.5177764892578,5.4730000495910645,10.100000381469727,10.0,0.5856165289878845,0.0
1.2000000000000002,vehicle_0,2.7171645164489746,3.0,-0.0070488634519279,-0.005692000035196543,0.07774254715440738,0.004105250351130962,1.4141751527786255,57.05525588989258,170.33364868164062,36.8129997253418,0.0,10.0,0.5667427182197571,0.0
1.1,vehicle_1,3.0039494037628174,3.0,-0.008360402658581734,-0.005692000035196543,0.15288820836160838,-0.010243563912808895,0.2867836058139801,41.949302673339844,170.4227294921875,21.972999572753906,10.4399995803833,10.0,0.4563882648944855,0.0
1.1,vehicle_2,2.279639482498169,3.0,-0.0070612127892673016,-0.005692000035196543,0.07845011206373842,-0.0034967721439898014,1.3048993349075317,26.653703689575195,170.51123046875,6.4730000495910645,10.600000381469727,10.0,0.5623314380645752,0.0
1.3,vehicle_0,2.716913938522339,3.0,-0.006932656746357679,-0.005692000035196543,0.07108439337411435,-0.004935253411531448,1.415427803993225,59.03922653198242,170.32020568847656,38.8129997253418,0.0,10.0,0.5668666362762451,0.0
1.2000000000000002,vehicle_1,2.7738261222839355,3.0,-0.006604402791708708,-0.005692000035196543,0.05227682716424955,-0.0005322303622961044,0.7010311484336853,43.817317962646484,170.4104461669922,23.472999572753906,10.9399995803833,10.0,0.49663713574409485,0.0
1.2000000000000002,vehicle_2,2.9907963275909424,3.0,-0.0077923438511788845,-0.005692000035196543,0.1203408361821902,0.0033805302809923887,-0.17446279525756836,28.659048080444336,170.495361328125,8.472999572753906,10.600000381469727,10.0,0.0,0.03489255905151367
1.4000000000000001,vehicle_0,2.645083427429199,3.0,-0.007297159638255835,-0.005692000035196543,0.09196887070019193,-0.010569079779088497,1.5,60.75286102294922,170.31056213378906,40.8129997253418,0.0,10.0,0.5758328437805176,0.0
1.3,vehicle_1,2.8218014240264893,3.0,-0.006794152315706015,-0.005692000035196543,0.06314867405391156,-0.0094870924949646,0.17372989654541016,45.3895263671875,170.40000915527344,25.472999572753906,10.4399995803833,10.0,0.44161751866340637,0.0
1.3,vehicle_2,2.657132625579834,3.0,-0.005198880098760128,-0.005692000035196543,-0.028253691151565986,-0.0008833299507386982,1.0834388732910156,30.212127685546875,170.48794555664062,9.972999572753906,11.100000381469727,10.0,0.5345838069915771,0.0
