t,state,route,x0,y0,yaw0,v0,s0,x1,y1,yaw1,v1,s1,x2,y2,yaw2,v2,s2,speed_ref0,gap01,des01,es01,ev01,tau01,h1,omega_s1,omega_v1,triggered1,trigger_norm1,u_bar1,u_feedback1,a1,solver_status1,solver_value1,solve_time_ms1,fallback_used1,gap12,des12,es12,ev12,tau12,h2,omega_s2,omega_v2,triggered2,trigger_norm2,u_bar2,u_feedback2,a2,solver_status2,solver_value2,solve_time_ms2,fallback_used2,a0,cmd0_throttle,cmd0_brake,cmd0_steer,cmd1_throttle,cmd1_brake,cmd1_steer,cmd2_throttle,cmd2_brake,cmd2_steer
46.10077959,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
46.20076383,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
46.300696946,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
46.400697445000006,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
46.500799571,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
46.600687029,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
46.70065631,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
46.800702547,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
46.900720644,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.000771157,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.100584987000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.200655025,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.300736506,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.400649541,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.500684475,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.60066854,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.700682713000006,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.800674401,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
47.900686038,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.000701139,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.100687843,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.200654393,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.300744165000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.400704668,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.50071143,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.600659150000006,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.700694624,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.800683294,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
48.900717079,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.000818398,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.100648433,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.200653205,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.300640674,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.400689226000004,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.500595059000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.600668325,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.700672675,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.800603767000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
49.900616173,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.000692746000006,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.100665005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.200683161,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.300792207,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.400697723,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.500665389000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.600665197000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.700673198000004,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.800667383000004,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
50.900774116,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.000666068,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.100696571,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.200640578000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.300708627000006,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.400706429,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.500711773000006,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.60078345,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.700699156000006,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.800624091,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
51.900685047,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.00066117,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.100778794,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.200672604000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.300697953000004,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.40070819,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.500816396000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.600578287000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.700594472000006,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.800604002,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
52.900631608000005,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
53.000627172,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
53.100755766000006,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
53.200632095,WAITING,A,45.119998931884766,170.5399932861328,0.005689576312547984,0.0,24.973,35.119998931884766,170.5399932861328,0.005689576312547984,0.0,14.973,25.119998931884766,170.5399932861328,0.005689576312547984,0.0,4.973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
